Movie,Question,Answer,Film,Song
Tagore,Who wrote the dialogue 'Veedu chasthe; nenokkadaanne edustaanu; kaani aayanni pattiste; naa laantollu entha mandi edustaaro telusaa?'?,ARMURUGADOSS,Tagore,
Tagore,Who is the male lead of the movie which has the dialogue 'Veedu chasthe; nenokkadaanne edustaanu; kaani aayanni pattiste; naa laantollu entha mandi edustaaro telusaa?'?,CHIRANJEEVI,Tagore,
Tagore,Who is the female lead of the movie which has the dialogue 'Veedu chasthe; nenokkadaanne edustaanu; kaani aayanni pattiste; naa laantollu entha mandi edustaaro telusaa?'?,JYOTHIKA,Tagore,
Tagore,Who is the Music Director of the movie which has the dialogue 'Veedu chasthe; nenokkadaanne edustaanu; kaani aayanni pattiste; naa laantollu entha mandi edustaaro telusaa?'?,MANISHARMA,Tagore,
Nuvvu Naaku Nacchav,Which movie is this dialogue from: 'Kanna tallini; gudilo devudini maname velli chudaali. Vaallu mana deggara raavaalanukovadam murkathvam anipinchukuntundi'?,NUVVUNAAKUNACCHAV,,
Nuvvu Naaku Nacchav,Who says this dialogue; 'Kanna tallini; gudilo devudini maname velli chudaali. Vaallu mana deggara raavaalanukovadam murkathvam anipinchukuntundi'?,PRAKASHRAJ,Nuvvu Naaku Nacchav,
Nuvvu Naaku Nacchav,Who is the director of the movie from where this dialogue is from? Kanna tallini; gudilo devudini maname velli chudaali. Vaallu mana deggara raavaalanukovadam murkathvam anipinchukuntundi,KVIJAYABHASKAR,Nuvvu Naaku Nacchav,
Nuvvu Naaku Nacchav,Who wrote the dialogue 'Kanna tallini; gudilo devudini maname velli chudaali. Vaallu mana deggara raavaalanukovadam murkathvam anipinchukuntundi'?,TRIVIKRAMSRINIVAS,Nuvvu Naaku Nacchav,
Nuvvu Naaku Nacchav,Who is the male lead of the movie which has the dialogue 'Kanna tallini; gudilo devudini maname velli chudaali. Vaallu mana deggara raavaalanukovadam murkathvam anipinchukuntundi'?,VENKATESH,Nuvvu Naaku Nacchav,
Nuvvu Naaku Nacchav,Who is the female lead of the movie which has the dialogue 'Kanna tallini; gudilo devudini maname velli chudaali. Vaallu mana deggara raavaalanukovadam murkathvam anipinchukuntundi'?,AARTHIAGARWAL,Nuvvu Naaku Nacchav,
Nuvvu Naaku Nacchav,Who is the Music Director of the movie which has the dialogue 'Kanna tallini; gudilo devudini maname velli chudaali. Vaallu mana deggara raavaalanukovadam murkathvam anipinchukuntundi'?,KOTI,Nuvvu Naaku Nacchav,
Nuvve Nuvve,Which movie is this dialogue from: 'Sampaadinchadam chetakaani vaadiki karchupette hakku ledhu. Cheppe dhairyam leni vaadiki preminche hakku ledhu'?,NUVVENUVVE,,
Nuvve Nuvve,Who says this dialogue; 'Sampaadinchadam chetakaani vaadiki karchupette hakku ledhu. Cheppe dhairyam leni vaadiki preminche hakku ledhu'?,CHANDRAMOHAN,Nuvve Nuvve,
Nuvve Nuvve,Who is the director of the movie from where this dialogue is from? Sampaadinchadam chetakaani vaadiki karchupette hakku ledhu. Cheppe dhairyam leni vaadiki preminche hakku ledhu,TRIVIKRAMSRINIVAS,Nuvve Nuvve,
Nuvve Nuvve,Who wrote the dialogue 'Sampaadinchadam chetakaani vaadiki karchupette hakku ledhu. Cheppe dhairyam leni vaadiki preminche hakku ledhu'?,TRIVIKRAMSRINIVAS,Nuvve Nuvve,
Nuvve Nuvve,Who is the male lead of the movie which has the dialogue 'Sampaadinchadam chetakaani vaadiki karchupette hakku ledhu. Cheppe dhairyam leni vaadiki preminche hakku ledhu'?,TARUN,Nuvve Nuvve,
Nuvve Nuvve,Who is the female lead of the movie which has the dialogue 'Sampaadinchadam chetakaani vaadiki karchupette hakku ledhu. Cheppe dhairyam leni vaadiki preminche hakku ledhu'?,SHRIYASARAN,Nuvve Nuvve,
Nuvve Nuvve,Who is the Music Director of the movie which has the dialogue 'Sampaadinchadam chetakaani vaadiki karchupette hakku ledhu. Cheppe dhairyam leni vaadiki preminche hakku ledhu'?,KOTI,Nuvve Nuvve,
Nuvvu Naaku Nacchav,Which movie is this dialogue from: 'Manushulu puttake saampradaayalu puttayi; saampradaayalu puttaka manushulu puttaledhu'?,NUVVUNAAKUNACCHAV,,
Nuvvu Naaku Nacchav,Who says this dialogue; 'Manushulu puttake saampradaayalu puttayi; saampradaayalu puttaka manushulu puttaledhu'?,SUHASINIMANIRATNAM,Nuvvu Naaku Nacchav,
Nuvvu Naaku Nacchav,Who is the director of the movie from where this dialogue is from? Manushulu puttake saampradaayalu puttayi; saampradaayalu puttaka manushulu puttaledhu,KVIJAYABHASKAR,Nuvvu Naaku Nacchav,
Nuvvu Naaku Nacchav,Who wrote the dialogue 'Manushulu puttake saampradaayalu puttayi; saampradaayalu puttaka manushulu puttaledhu'?,TRIVIKRAMSRINIVAS,Nuvvu Naaku Nacchav,
Nuvvu Naaku Nacchav,Who is the male lead of the movie which has the dialogue 'Manushulu puttake saampradaayalu puttayi; saampradaayalu puttaka manushulu puttaledhu'?,VENKATESH,Nuvvu Naaku Nacchav,
Nuvvu Naaku Nacchav,Who is the female lead of the movie which has the dialogue 'Manushulu puttake saampradaayalu puttayi; saampradaayalu puttaka manushulu puttaledhu'?,AARTHIAGARWAL,Nuvvu Naaku Nacchav,
Nuvvu Naaku Nacchav,Who is the Music Director of the movie which has the dialogue 'Manushulu puttake saampradaayalu puttayi; saampradaayalu puttaka manushulu puttaledhu'?,KOTI,Nuvvu Naaku Nacchav,
Attharintiki Daaredi,Which movie is this dialogue from: 'Ediste etthukunnaanu kadhaa ani; ediriste tholu teesestaanu'?,ATTHARINTIKIDAAREDI,,
Attharintiki Daaredi,Who says this dialogue; 'Ediste etthukunnaanu kadhaa ani; ediriste tholu teesestaanu'?,BOMANIRANI,Attharintiki Daaredi,
Attharintiki Daaredi,Who is the director of the movie from where this dialogue is from? Ediste etthukunnaanu kadhaa ani; ediriste tholu teesestaanu,TRIVIKRAMSRINIVAS,Attharintiki Daaredi,
Attharintiki Daaredi,Who wrote the dialogue 'Ediste etthukunnaanu kadhaa ani; ediriste tholu teesestaanu'?,TRIVIKRAMSRINIVAS,Attharintiki Daaredi,
Attharintiki Daaredi,Who is the male lead of the movie which has the dialogue 'Ediste etthukunnaanu kadhaa ani; ediriste tholu teesestaanu'?,PAWANKALYAN,Attharintiki Daaredi,
Attharintiki Daaredi,Who is the female lead of the movie which has the dialogue 'Ediste etthukunnaanu kadhaa ani; ediriste tholu teesestaanu'?,SAMANTHARUTHPRABHU,Attharintiki Daaredi,
Attharintiki Daaredi,Who is the Music Director of the movie which has the dialogue 'Ediste etthukunnaanu kadhaa ani; ediriste tholu teesestaanu'?,DEVISRIPRASAD,Attharintiki Daaredi,
Nuvve Nuvve,Which movie is this dialogue from: 'Okadu rickshaw thokki koteeswarudu ayyadu kadhaa ani; vaadi kodukki oka kottha rickshaw konipetti edagamanadam; antha baagundadu sir'?,NUVVENUVVE,,
Nuvve Nuvve,Who says this dialogue; 'Okadu rickshaw thokki koteeswarudu ayyadu kadhaa ani; vaadi kodukki oka kottha rickshaw konipetti edagamanadam; antha baagundadu sir'?,TARUN,Nuvve Nuvve,
Nuvve Nuvve,Who is the director of the movie from where this dialogue is from? Okadu rickshaw thokki koteeswarudu ayyadu kadhaa ani; vaadi kodukki oka kottha rickshaw konipetti edagamanadam; antha baagundadu sir,TRIVIKRAMSRINIVAS,Nuvve Nuvve,
Nuvve Nuvve,Who wrote the dialogue 'Okadu rickshaw thokki koteeswarudu ayyadu kadhaa ani; vaadi kodukki oka kottha rickshaw konipetti edagamanadam; antha baagundadu sir'?,TRIVIKRAMSRINIVAS,Nuvve Nuvve,
Nuvve Nuvve,Who is the male lead of the movie which has the dialogue 'Okadu rickshaw thokki koteeswarudu ayyadu kadhaa ani; vaadi kodukki oka kottha rickshaw konipetti edagamanadam; antha baagundadu sir'?,TARUN,Nuvve Nuvve,
Nuvve Nuvve,Who is the female lead of the movie which has the dialogue 'Okadu rickshaw thokki koteeswarudu ayyadu kadhaa ani; vaadi kodukki oka kottha rickshaw konipetti edagamanadam; antha baagundadu sir'?,SHRIYASARAN,Nuvve Nuvve,
Nuvve Nuvve,Who is the Music Director of the movie which has the dialogue 'Okadu rickshaw thokki koteeswarudu ayyadu kadhaa ani; vaadi kodukki oka kottha rickshaw konipetti edagamanadam; antha baagundadu sir'?,KOTI,Nuvve Nuvve,
Nuvve Nuvve,Which movie is this dialogue from: 'Manam padhi metlu ekkithe; mana pillalu padakondo mettu nundi modhalupettaalanukovaali gaani; malli okkati nundi start cheyyamanatam; correct kaadhu'?,NUVVENUVVE,,
Nuvve Nuvve,Who says this dialogue; 'Manam padhi metlu ekkithe; mana pillalu padakondo mettu nundi modhalupettaalanukovaali gaani; malli okkati nundi start cheyyamanatam; correct kaadhu'?,TARUN,Nuvve Nuvve,
Nuvve Nuvve,Who is the director of the movie from where this dialogue is from? Manam padhi metlu ekkithe; mana pillalu padakondo mettu nundi modhalupettaalanukovaali gaani; malli okkati nundi start cheyyamanatam; correct kaadhu,TRIVIKRAMSRINIVAS,Nuvve Nuvve,
Nuvve Nuvve,Who wrote the dialogue 'Manam padhi metlu ekkithe; mana pillalu padakondo mettu nundi modhalupettaalanukovaali gaani; malli okkati nundi start cheyyamanatam; correct kaadhu'?,TRIVIKRAMSRINIVAS,Nuvve Nuvve,
Nuvve Nuvve,Who is the male lead of the movie which has the dialogue 'Manam padhi metlu ekkithe; mana pillalu padakondo mettu nundi modhalupettaalanukovaali gaani; malli okkati nundi start cheyyamanatam; correct kaadhu'?,TARUN,Nuvve Nuvve,
Nuvve Nuvve,Who is the female lead of the movie which has the dialogue 'Manam padhi metlu ekkithe; mana pillalu padakondo mettu nundi modhalupettaalanukovaali gaani; malli okkati nundi start cheyyamanatam; correct kaadhu'?,SHRIYASARAN,Nuvve Nuvve,
Nuvve Nuvve,Who is the Music Director of the movie which has the dialogue 'Manam padhi metlu ekkithe; mana pillalu padakondo mettu nundi modhalupettaalanukovaali gaani; malli okkati nundi start cheyyamanatam; correct kaadhu'?,KOTI,Nuvve Nuvve,
Nuvve Nuvve,Which movie is this dialogue from: 'Oka ammai ni preminchaalante; I love you ani oka greeting card iste chaalu; Adhey ammai ni pelli cheskovaalantey; chaala mandhi ki wedding cards ivvali'?,NUVVENUVVE,,
Nuvve Nuvve,Who says this dialogue; 'Oka ammai ni preminchaalante; I love you ani oka greeting card iste chaalu; Adhey ammai ni pelli cheskovaalantey; chaala mandhi ki wedding cards ivvali'?,TARUN,Nuvve Nuvve,
Nuvve Nuvve,Who is the director of the movie from where this dialogue is from? Oka ammai ni preminchaalante; I love you ani oka greeting card iste chaalu; Adhey ammai ni pelli cheskovaalantey; chaala mandhi ki wedding cards ivvali,TRIVIKRAMSRINIVAS,Nuvve Nuvve,
Nuvve Nuvve,Who wrote the dialogue 'Oka ammai ni preminchaalante; I love you ani oka greeting card iste chaalu; Adhey ammai ni pelli cheskovaalantey; chaala mandhi ki wedding cards ivvali'?,TRIVIKRAMSRINIVAS,Nuvve Nuvve,
Nuvve Nuvve,Who is the male lead of the movie which has the dialogue 'Oka ammai ni preminchaalante; I love you ani oka greeting card iste chaalu; Adhey ammai ni pelli cheskovaalantey; chaala mandhi ki wedding cards ivvali'?,TARUN,Nuvve Nuvve,
Nuvve Nuvve,Who is the female lead of the movie which has the dialogue 'Oka ammai ni preminchaalante; I love you ani oka greeting card iste chaalu; Adhey ammai ni pelli cheskovaalantey; chaala mandhi ki wedding cards ivvali'?,SHRIYASARAN,Nuvve Nuvve,
Nuvve Nuvve,Who is the Music Director of the movie which has the dialogue 'Oka ammai ni preminchaalante; I love you ani oka greeting card iste chaalu; Adhey ammai ni pelli cheskovaalantey; chaala mandhi ki wedding cards ivvali'?,KOTI,Nuvve Nuvve,
Businessman,Which movie is this dialogue from: 'Sir aakalestundante evvadu annam pettadu sir;'?,BUSINESSMAN,,
Businessman,Who is the director of the movie from where this dialogue is from? Sir aakalestundante evvadu annam pettadu sir;,PURIJAGANNADH,Businessman,
Businessman,Who wrote the dialogue 'Sir aakalestundante evvadu annam pettadu sir;'?,PURIJAGANNADH,Businessman,
Businessman,Who is the male lead of the movie which has the dialogue 'Sir aakalestundante evvadu annam pettadu sir;'?,MAHESHBABU,Businessman,
Businessman,Who is the female lead of the movie which has the dialogue 'Sir aakalestundante evvadu annam pettadu sir;'?,KAJALAGGARWAL,Businessman,
Businessman,Who is the Music Director of the movie which has the dialogue 'Sir aakalestundante evvadu annam pettadu sir;'?,STHAMAN,Businessman,
Businessman,Which movie is this dialogue from: 'I believe in war; Not in morality'?,BUSINESSMAN,,
Businessman,Who says this dialogue; 'I believe in war; Not in morality'?,MAHESHBABU,Businessman,
Businessman,Who is the director of the movie from where this dialogue is from? I believe in war; Not in morality,PURIJAGANNADH,Businessman,
Businessman,Who wrote the dialogue 'I believe in war; Not in morality'?,PURIJAGANNADH,Businessman,
Businessman,Who is the male lead of the movie which has the dialogue 'I believe in war; Not in morality'?,MAHESHBABU,Businessman,
Businessman,Who is the female lead of the movie which has the dialogue 'I believe in war; Not in morality'?,KAJALAGGARWAL,Businessman,
Businessman,Who is the Music Director of the movie which has the dialogue 'I believe in war; Not in morality'?,STHAMAN,Businessman,
Businessman,Which movie is this dialogue from: 'Ippatidaka peekina prathi vodu ekkda nuncho vachina vaade..ivala mumbai ki nenu vacha'?,BUSINESSMAN,,
Businessman,Who says this dialogue; 'Ippatidaka peekina prathi vodu ekkda nuncho vachina vaade..ivala mumbai ki nenu vacha'?,MAHESHBABU,Businessman,
Businessman,Who is the director of the movie from where this dialogue is from? Ippatidaka peekina prathi vodu ekkda nuncho vachina vaade..ivala mumbai ki nenu vacha,PURIJAGANNADH,Businessman,
Businessman,Who wrote the dialogue 'Ippatidaka peekina prathi vodu ekkda nuncho vachina vaade..ivala mumbai ki nenu vacha'?,PURIJAGANNADH,Businessman,
Businessman,Who is the male lead of the movie which has the dialogue 'Ippatidaka peekina prathi vodu ekkda nuncho vachina vaade..ivala mumbai ki nenu vacha'?,MAHESHBABU,Businessman,
Businessman,Who is the female lead of the movie which has the dialogue 'Ippatidaka peekina prathi vodu ekkda nuncho vachina vaade..ivala mumbai ki nenu vacha'?,KAJALAGGARWAL,Businessman,
Businessman,Who is the Music Director of the movie which has the dialogue 'Ippatidaka peekina prathi vodu ekkda nuncho vachina vaade..ivala mumbai ki nenu vacha'?,STHAMAN,Businessman,
Businessman,Which movie is this dialogue from: 'Manam andarm discovery channel choosthutnam; Puli ledini ventaduthu untundi; a visuals choosthe ee bhoommi meeda unna prathi manishi ledi tappinchukovali ani devudiki mokkukuntuaru; ledi tappinchukogane anadam tho clasps kodatharu; tv kattestharu. Kodini kosukoni biryani chesukuni tinestharu. Velaki aa kodi meeda kani; ledi meeda kani jail undadu; a  puli ante kopam; dhanni emi pekaleka jail karuna ani kaburlu cheptaru'?,BUSINESSMAN,,
Businessman,Who says this dialogue; 'Manam andarm discovery channel choosthutnam; Puli ledini ventaduthu untundi; a visuals choosthe ee bhoommi meeda unna prathi manishi ledi tappinchukovali ani devudiki mokkukuntuaru; ledi tappinchukogane anadam tho clasps kodatharu; tv kattestharu. Kodini kosukoni biryani chesukuni tinestharu. Velaki aa kodi meeda kani; ledi meeda kani jail undadu; a  puli ante kopam; dhanni emi pekaleka jail karuna ani kaburlu cheptaru'?,MAHESHBABU,Businessman,
Businessman,Who is the director of the movie from where this dialogue is from? Manam andarm discovery channel choosthutnam; Puli ledini ventaduthu untundi; a visuals choosthe ee bhoommi meeda unna prathi manishi ledi tappinchukovali ani devudiki mokkukuntuaru; ledi tappinchukogane anadam tho clasps kodatharu; tv kattestharu. Kodini kosukoni biryani chesukuni tinestharu. Velaki aa kodi meeda kani; ledi meeda kani jail undadu; a  puli ante kopam; dhanni emi pekaleka jail karuna ani kaburlu cheptaru,PURIJAGANNADH,Businessman,
Businessman,Who wrote the dialogue 'Manam andarm discovery channel choosthutnam; Puli ledini ventaduthu untundi; a visuals choosthe ee bhoommi meeda unna prathi manishi ledi tappinchukovali ani devudiki mokkukuntuaru; ledi tappinchukogane anadam tho clasps kodatharu; tv kattestharu. Kodini kosukoni biryani chesukuni tinestharu. Velaki aa kodi meeda kani; ledi meeda kani jail undadu; a  puli ante kopam; dhanni emi pekaleka jail karuna ani kaburlu cheptaru'?,PURIJAGANNADH,Businessman,
Businessman,Who is the male lead of the movie which has the dialogue 'Manam andarm discovery channel choosthutnam; Puli ledini ventaduthu untundi; a visuals choosthe ee bhoommi meeda unna prathi manishi ledi tappinchukovali ani devudiki mokkukuntuaru; ledi tappinchukogane anadam tho clasps kodatharu; tv kattestharu. Kodini kosukoni biryani chesukuni tinestharu. Velaki aa kodi meeda kani; ledi meeda kani jail undadu; a  puli ante kopam; dhanni emi pekaleka jail karuna ani kaburlu cheptaru'?,MAHESHBABU,Businessman,
Businessman,Who is the female lead of the movie which has the dialogue 'Manam andarm discovery channel choosthutnam; Puli ledini ventaduthu untundi; a visuals choosthe ee bhoommi meeda unna prathi manishi ledi tappinchukovali ani devudiki mokkukuntuaru; ledi tappinchukogane anadam tho clasps kodatharu; tv kattestharu. Kodini kosukoni biryani chesukuni tinestharu. Velaki aa kodi meeda kani; ledi meeda kani jail undadu; a  puli ante kopam; dhanni emi pekaleka jail karuna ani kaburlu cheptaru'?,KAJALAGGARWAL,Businessman,
Businessman,Who is the Music Director of the movie which has the dialogue 'Manam andarm discovery channel choosthutnam; Puli ledini ventaduthu untundi; a visuals choosthe ee bhoommi meeda unna prathi manishi ledi tappinchukovali ani devudiki mokkukuntuaru; ledi tappinchukogane anadam tho clasps kodatharu; tv kattestharu. Kodini kosukoni biryani chesukuni tinestharu. Velaki aa kodi meeda kani; ledi meeda kani jail undadu; a  puli ante kopam; dhanni emi pekaleka jail karuna ani kaburlu cheptaru'?,STHAMAN,Businessman,
Businessman,Which movie is this dialogue from: 'yuddam chethakani vade dharma gurunchi matladathadu'?,BUSINESSMAN,,
Businessman,Who says this dialogue; 'yuddam chethakani vade dharma gurunchi matladathadu'?,MAHESHBABU,Businessman,
Businessman,Who is the director of the movie from where this dialogue is from? yuddam chethakani vade dharma gurunchi matladathadu,PURIJAGANNADH,Businessman,
